,date,Eyinos,Marathonas,Mornos,Yliki,Total
504,1986-05-20,0,31916388,553474000,499113000,1084503388
505,1986-05-21,0,31845516,552826000,498886000,1083557516
506,1986-05-22,0,31774644,552340000,498659000,1082773644
507,1986-05-23,0,31703960,551854000,498205000,1081762960
508,1986-05-24,0,31586310,551368000,497751000,1080705310
509,1986-05-25,0,31539250,550882000,497297000,1079718250
510,1986-05-26,0,31468850,550396000,496843000,1078707850
511,1986-05-27,0,31351675,549910000,496162000,1077423675
512,1986-05-28,0,31281370,549262000,495481000,1076024370
513,1986-05-29,0,31188014,548620000,494800000,1074608014
514,1986-05-30,0,31094658,547980000,494125000,1073199658
515,1986-05-31,0,31024735,547180000,493225000,1071429735
516,1986-06-01,0,30978245,546380000,492550000,1069908245
517,1986-06-02,0,30931755,545740000,491875000,1068546755
518,1986-06-03,0,30862020,544940000,491200000,1067002020
519,1986-06-04,0,30792381,543980000,490300000,1065072381
520,1986-06-05,0,30676636,543340000,489400000,1063416636
521,1986-06-06,0,30630338,542700000,488500000,1061830338
522,1986-06-07,0,30584040,541900000,487375000,1059859040
523,1986-06-08,0,30560985,541100000,486475000,1058135985
524,1986-06-09,0,30491820,540460000,485575000,1056526820
525,1986-06-10,0,30560985,540460000,484900000,1055920985
526,1986-06-11,0,30537930,540140000,484000000,1054677930
527,1986-06-12,0,30491820,539820000,483100000,1053411820
528,1986-06-13,0,30445710,539180000,482425000,1052050710
529,1986-06-14,0,30399600,538540000,481750000,1050689600
530,1986-06-15,0,30353490,537900000,481300000,1049553490
531,1986-06-16,0,30330532,537260000,480850000,1048440532
532,1986-06-17,0,30215742,536620000,480400000,1047235742
533,1986-06-18,0,30101045,535820000,479950000,1045871045
534,1986-06-19,0,30009585,535180000,479275000,1044464585
535,1986-06-20,0,29895260,534220000,478600000,1042715260
536,1986-06-21,0,29781410,533420000,478150000,1041351410
537,1986-06-22,0,29781410,532464000,477700000,1039945410
538,1986-06-23,0,29667560,531669000,477025000,1038361560
539,1986-06-24,0,29554190,530715000,476575000,1036844190
540,1986-06-25,0,29418240,529602000,476125000,1035145240
541,1986-06-26,0,29327920,529920000,475225000,1034472920
542,1986-06-27,0,29237600,529443000,474100000,1032780600
543,1986-06-28,0,29012655,528489000,472975000,1030476655
544,1986-06-29,0,29080110,527853000,471862000,1028795110
545,1986-06-30,0,29012655,527058000,470767000,1026837655
546,1986-07-01,0,28922997,526422000,469672000,1025016997
547,1986-07-02,0,28833433,525627000,468358000,1022818433
548,1986-07-03,0,28766260,524673000,467263000,1020702260
549,1986-07-04,0,28677064,524037000,465949000,1018663064
550,1986-07-05,0,28565569,523242000,464854000,1016661569
551,1986-07-06,0,28632466,522447000,463759000,1014838466
552,1986-07-07,0,28543270,521811000,462445000,1012799270
553,1986-07-08,0,28410046,521016000,461131000,1010557046
554,1986-07-09,0,28321230,520380000,459817000,1008518230
555,1986-07-10,0,28210675,519744000,458503000,1006457675
556,1986-07-11,0,28144342,519108000,457408000,1004660342
557,1986-07-12,0,28100120,518154000,456094000,1002348120
558,1986-07-13,0,28034072,517200000,454999000,1000233072
559,1986-07-14,0,27968024,516258000,453685000,997911024
560,1986-07-15,0,27879960,515473000,452371000,995723960
561,1986-07-16,0,27726492,514217000,451057000,993000492
562,1986-07-17,0,27551570,513275000,449976000,990802570
563,1986-07-18,0,27398946,512019000,448704000,988121946
564,1986-07-19,0,27311998,510920000,447644000,985875998
565,1986-07-20,0,27311998,509821000,446372000,983504998
566,1986-07-21,0,27225050,508722000,445312000,981259050
567,1986-07-22,0,27138478,507623000,444040000,978801478
568,1986-07-23,0,27008620,506524000,442768000,976300620
569,1986-07-24,0,26836244,506053000,441496000,974385244
570,1986-07-25,0,26728812,505425000,440224000,972377812
571,1986-07-26,0,26728812,504483000,439164000,970375812
572,1986-07-27,0,26728812,503541000,437892000,968161812
573,1986-07-28,0,26643028,502442000,436620000,965705028
574,1986-07-29,0,26578690,501345000,435348000,963271690
575,1986-07-30,0,26535994,500415000,434076000,961026994
576,1986-07-31,0,26450602,499330000,433016000,958796602
577,1986-08-01,0,26322714,498245000,431956000,956523714
578,1986-08-02,0,26258970,497315000,430684000,954257970
579,1986-08-03,0,26237722,496385000,429836000,952458722
580,1986-08-04,0,26152730,495455000,428585000,950192730
581,1986-08-05,0,26046985,494215000,427560000,947821985
582,1986-08-06,0,25920191,492975000,426125000,945020191
583,1986-08-07,0,25857044,491735000,424895000,942487044
584,1986-08-08,0,25793897,490805000,423665000,940263897
585,1986-08-09,0,25772848,489875000,422640000,938287848
586,1986-08-10,0,25772848,488945000,421615000,936332848
587,1986-08-11,0,25709801,488170000,420590000,934469801
588,1986-08-12,0,25646954,487240000,419770000,932656954
589,1986-08-13,0,25521260,486000000,418540000,930061260
590,1986-08-14,0,25479558,484784000,417310000,927573558
591,1986-08-15,0,25521260,483872000,416080000,925473260
592,1986-08-16,0,25521260,482808000,415055000,923384260
593,1986-08-17,0,25521260,481744000,413825000,921090260
594,1986-08-18,0,25458707,480832000,412595000,918885707
595,1986-08-19,0,25312750,479768000,411365000,916445750
596,1986-08-20,0,25229746,478704000,410135000,914068746
597,1986-08-21,0,25125991,477488000,408905000,911518991
598,1986-08-22,0,25043284,476424000,407904000,909371284
599,1986-08-23,0,25001980,475360000,406909000,907270980
600,1986-08-24,0,24940024,474448000,405914000,905302024
601,1986-08-25,0,24857612,473536000,405118000,903511612
602,1986-08-26,0,24775396,472320000,404322000,901417396
603,1986-08-27,0,24570408,471104000,403526000,899200408
604,1986-08-28,0,24468189,469906000,402929000,897303189
605,1986-08-29,0,24345963,468714000,402332000,895391963
606,1986-08-30,0,24142918,467820000,401735000,893697918
607,1986-08-31,0,24163194,467075000,401138000,892376194
608,1986-09-01,0,24061906,466181000,400541000,890783906
609,1986-09-02,0,23960986,464989000,399944000,888893986
610,1986-09-03,0,23819977,463797000,399347000,886963977
611,1986-09-04,0,23679340,462754000,398750000,885183340
612,1986-09-05,0,23559358,461711000,398153000,883423358
613,1986-09-06,0,23439560,460668000,397556000,881663560
614,1986-09-07,0,23359940,459625000,396959000,879943940
615,1986-09-08,0,23280320,458433000,396362000,878075320
616,1986-09-09,0,23181265,457390000,395765000,876336265
617,1986-09-10,0,23062491,456198000,395367000,874627491
618,1986-09-11,0,22904739,455175000,394969000,873048739
619,1986-09-12,0,22865392,454160000,394571000,871596392
620,1986-09-13,0,22767252,453145000,394173000,870085252
621,1986-09-14,0,22708368,452130000,393775000,868613368
622,1986-09-15,0,22591070,451115000,393377000,867083070
623,1986-09-16,0,22473957,450100000,392979000,865552957
624,1986-09-17,0,22357299,448940000,392581000,863878299
625,1986-09-18,0,22202215,447780000,392183000,862165215
626,1986-09-19,0,22066942,446765000,391785000,860616942
627,1986-09-20,0,21912870,445895000,391387000,859194870
628,1986-09-21,0,21836206,445025000,390989000,857850206
629,1986-09-22,0,21778708,444155000,390392000,856325708
630,1986-09-23,0,21663982,442995000,389795000,854453982
631,1986-09-24,0,21587678,441835000,389397000,852819678
632,1986-09-25,0,21454518,440828000,388999000,851281518
633,1986-09-26,0,21283950,439684000,388606000,849573950
634,1986-09-27,0,21170610,438540000,388218000,847928610
635,1986-09-28,0,21151720,437396000,387830000,846377720
636,1986-09-29,0,21076520,436252000,387442000,844770520
637,1986-09-30,0,21038920,435108000,387054000,843200920
638,1986-10-01,0,21038920,433964000,386666000,841668920
639,1986-10-02,0,20963720,432963000,386278000,840204720
640,1986-10-03,0,20907596,431962000,385890000,838759596
641,1986-10-04,0,20814056,430961000,385502000,837277056
642,1986-10-05,0,20702176,429960000,384920000,835582176
643,1986-10-06,0,20627712,428816000,384532000,833975712
644,1986-10-07,0,20627712,427672000,384144000,832443712
645,1986-10-08,0,20571956,426536000,383756000,830863956
646,1986-10-09,0,20553432,425408000,383368000,829329432
647,1986-10-10,0,20553432,424421000,382980000,827954432
648,1986-10-11,0,20516384,423434000,382592000,826542384
649,1986-10-12,0,20553432,422588000,382204000,825345432
650,1986-10-13,0,20553432,421601000,381816000,823970432
651,1986-10-14,0,20479336,420614000,381428000,822521336
652,1986-10-15,0,20479336,419486000,381040000,821005336
653,1986-10-16,0,20516384,418358000,380846000,819720384
654,1986-10-17,0,20590480,417230000,380652000,818472480
655,1986-10-18,0,20590480,416243000,380652000,817485480
656,1986-10-19,0,20627712,415256000,380458000,816341712
657,1986-10-20,0,20683560,414269000,380458000,815410560
658,1986-10-21,0,20702176,413282000,380458000,814442176
659,1986-10-22,0,20702176,412305000,380264000,813271176
660,1986-10-23,0,20795348,411332000,379876000,812003348
661,1986-10-24,0,20926304,410220000,379488000,810634304
662,1986-10-25,0,21114120,409525000,379294000,809933120
663,1986-10-26,0,21283950,408969000,378906000,809158950
664,1986-10-27,0,21530450,408552000,378906000,808988450
665,1986-10-28,0,21759542,407857000,378906000,808522542
666,1986-10-29,0,22009165,407301000,379876000,809186165
667,1986-10-30,0,22260268,408274000,386860000,817394268
668,1986-10-31,0,22493400,409664000,391785000,823942400
669,1986-11-01,0,22747624,408969000,393178000,824894624
670,1986-11-02,0,22963896,408135000,393775000,824873896
671,1986-11-03,0,23181265,407440000,394173000,824794265
672,1986-11-04,0,23439560,406745000,394571000,824755560
673,1986-11-05,0,23659343,406606000,394969000,825234343
674,1986-11-06,0,23880250,406606000,395168000,825654250
675,1986-11-07,0,24102366,406050000,395367000,825519366
676,1986-11-08,0,24325592,405216000,395566000,825107592
677,1986-11-09,0,24570408,404382000,395566000,824518408
678,1986-11-10,0,24734288,403409000,395566000,823709288
679,1986-11-11,0,24898720,402575000,395566000,823039720
680,1986-11-12,0,25188244,401602000,395367000,822157244
681,1986-11-13,0,25396154,400768000,395367000,821531154
682,1986-11-14,0,25626005,400073000,395367000,821066005
683,1986-11-15,0,25857044,399100000,395367000,820324044
684,1986-11-16,0,26046985,398141000,395168000,819355985
685,1986-11-17,0,26280218,397319000,395168000,818767218
686,1986-11-18,0,26535994,396497000,395168000,818200994
687,1986-11-19,0,26643028,395675000,394969000,817287028
688,1986-11-20,0,26857791,394990000,394770000,816617791
689,1986-11-21,0,27008620,394168000,394571000,815747620
690,1986-11-22,0,27377209,393072000,394372000,814821209
691,1986-11-23,0,27660720,391976000,394173000,813809720
692,1986-11-24,0,27923992,390880000,394173000,812976992
693,1986-11-25,0,28144342,389784000,393974000,811902342
694,1986-11-26,0,28387842,388825000,393775000,810987842
695,1986-11-27,0,28632466,388140000,393775000,810547466
696,1986-11-28,0,28766260,387044000,393576000,809386260
697,1986-11-29,0,29080110,386085000,393576000,808741110
698,1986-11-30,0,29305340,384998000,393377000,807680340
699,1986-12-01,0,29531516,384060000,393178000,806769516
700,1986-12-02,0,29735870,382988000,393178000,805901870
701,1986-12-03,0,29940990,381916000,392979000,804835990
702,1986-12-04,0,30146868,380844000,392780000,803770868
703,1986-12-05,0,30307574,380308000,392581000,803196574
704,1986-12-06,0,29986720,380308000,392183000,802477720
705,1986-12-07,0,29667560,380308000,391984000,801959560
706,1986-12-08,0,29282760,380308000,391586000,801176760
707,1986-12-09,0,28766260,380442000,391387000,800595260
708,1986-12-10,0,28321230,380442000,390989000,799752230
709,1986-12-11,0,27879960,380442000,390591000,798912960
710,1986-12-12,0,27333735,380442000,390193000,797968735
711,1986-12-13,0,26879338,380442000,389994000,797315338
712,1986-12-14,0,26429254,380442000,389596000,796467254
713,1986-12-15,0,25983538,380576000,389198000,795757538
714,1986-12-16,0,25521260,380576000,388800000,794897260
715,1986-12-17,0,25084588,380978000,388412000,794474588
716,1986-12-18,0,24590870,381514000,388218000,794322870
717,1986-12-19,0,24264574,381782000,388218000,794264574
718,1986-12-20,0,23981170,382050000,388218000,794249170
719,1986-12-21,0,23960986,382318000,388218000,794496986
720,1986-12-22,0,24183470,382720000,388218000,795121470
721,1986-12-23,0,24284850,385400000,388218000,797902850
722,1986-12-24,0,24447818,385811000,388606000,798864818
723,1986-12-25,0,24652256,385537000,389596000,799785256
724,1986-12-26,0,24693180,385266000,389994000,799953180
725,1986-12-27,0,24611332,384998000,390392000,800001332
726,1986-12-28,0,24549946,384730000,390591000,799870946
727,1986-12-29,0,24590870,384328000,390790000,799708870
728,1986-12-30,0,24734288,383658000,390989000,799381288
729,1986-12-31,0,24734288,382988000,391387000,799109288
730,1987-01-01,0,24878166,382318000,391785000,798981166
731,1987-01-02,0,24960676,381782000,392183000,798925676
732,1987-01-03,0,25105240,381648000,392581000,799334240
733,1987-01-04,0,25271248,381514000,392979000,799764248
734,1987-01-05,0,25375303,381380000,393576000,800331303
735,1987-01-06,0,25500409,381648000,394372000,801520409
736,1987-01-07,0,25563158,382050000,394770000,802383158
737,1987-01-08,0,25479558,382720000,395367000,803566558
738,1987-01-09,0,25584107,383792000,395964000,805340107
739,1987-01-10,0,25688852,384328000,396760000,806776852
740,1987-01-11,0,25772848,384864000,397556000,808192848
741,1987-01-12,0,25899142,385400000,397954000,809253142
742,1987-01-13,0,25962389,386085000,398352000,810399389
743,1987-01-14,0,26046985,386496000,398949000,811491985
744,1987-01-15,0,26152730,386907000,399546000,812605730
745,1987-01-16,0,26237722,387181000,400342000,813760722
746,1987-01-17,0,26343962,387455000,401337000,815135962
747,1987-01-18,0,26493298,387729000,402531000,816753298
748,1987-01-19,0,26578690,388140000,405715000,820433690
749,1987-01-20,0,26793150,387866000,408103000,822762150
750,1987-01-21,0,26922432,387592000,409725000,824239432
751,1987-01-22,0,27008620,387729000,410955000,825692620
752,1987-01-23,0,27095192,387455000,411980000,826530192
753,1987-01-24,0,27355472,387181000,413005000,827541472
754,1987-01-25,0,27355472,386907000,413825000,828087472
755,1987-01-26,0,27311998,386770000,414440000,828521998
756,1987-01-27,0,27377209,387181000,415055000,829613209
757,1987-01-28,0,27464250,387729000,415670000,830863250
758,1987-01-29,0,27551570,388140000,416285000,831976570
759,1987-01-30,0,27617060,388551000,416900000,833068060
760,1987-01-31,0,27770340,389510000,417720000,835000340
761,1987-02-01,0,27923992,390469000,418540000,836932992
762,1987-02-02,0,27968024,391291000,419565000,838824024
763,1987-02-03,0,28078104,391291000,420180000,839549104
764,1987-02-04,0,28188564,391291000,420590000,840069564
765,1987-02-05,0,28277008,391154000,421205000,840636008
766,1987-02-06,0,28321230,390880000,421820000,841021230
767,1987-02-07,0,28410046,390606000,422435000,841451046
768,1987-02-08,0,28521066,390332000,423050000,841903066
769,1987-02-09,0,28610167,389921000,423460000,841991167
770,1987-02-10,0,28654765,389784000,424075000,842513765
771,1987-02-11,0,28610167,389647000,424485000,842742167
772,1987-02-12,0,28587868,389236000,424895000,842718868
773,1987-02-13,0,28587868,388825000,425305000,842717868
774,1987-02-14,0,28721662,389510000,426125000,844356662
775,1987-02-15,0,28677064,390332000,427560000,846569064
776,1987-02-16,0,28632466,391702000,429200000,849534466
777,1987-02-17,0,28788651,392798000,430896000,852482651
778,1987-02-18,0,28833433,394853000,431956000,855642433
779,1987-02-19,0,28945388,395675000,433016000,857636388
780,1987-02-20,0,28990170,395949000,433864000,858803170
781,1987-02-21,0,29035140,396086000,434500000,859621140
782,1987-02-22,0,29080110,396086000,435136000,860302110
783,1987-02-23,0,29170050,396223000,435984000,861377050
784,1987-02-24,0,29215020,396634000,437044000,862893020
785,1987-02-25,0,29418240,396771000,437892000,864081240
786,1987-02-26,0,29440820,396771000,438528000,864739820
787,1987-02-27,0,29531516,396634000,439164000,865329516
788,1987-02-28,0,29622212,396634000,439800000,866056212
789,1987-03-01,0,29690330,397045000,440436000,867171330
790,1987-03-02,0,29804180,397456000,441284000,868544180
791,1987-03-03,0,29895260,397867000,441920000,869682260
792,1987-03-04,0,30032450,398278000,442980000,871290450
793,1987-03-05,0,30215742,399100000,444040000,873355742
794,1987-03-06,0,30238700,399239000,445312000,874789700
795,1987-03-07,0,30284616,399239000,446584000,876107616
796,1987-03-08,0,30307574,399239000,447856000,877402574
797,1987-03-09,0,30422655,399239000,448916000,878577655
798,1987-03-10,0,30537930,399239000,450400000,880176930
